scientific_name,is_invasive,ph_source,inat_taxon_id,growth_rate_Rapid
Brachypodium × apollinaris,0,genus_inferred,,False
Brachypodium × cugnacii,0,genus_inferred,,False
Brachypodium diazii,0,genus_inferred,,False
Eragrostis mokensis,0,genus_inferred,,False
Eragrostis schweinfurthii,0,genus_inferred,,False
Eragrostis turgida,0,genus_inferred,,False
Poa bromoides,0,genus_inferred,,False
Poa calycina,0,genus_inferred,,False
Poa calycina var. calycina,0,genus_inferred,,False
Poa calycina var. mathewsii,0,genus_inferred,,False
Eragrostis condensata,0,genus_inferred,,False
Poa subspicata,0,genus_inferred,,False
Calamagrostis brevifolia,0,genus_inferred,,False
Bromus paulsenii,0,genus_inferred,,False
Bromus aristatus,0,genus_inferred,,False
Bromus armenus,0,genus_inferred,,False
Bromus attenuatus,0,genus_inferred,,False
Bromus bikfayensis,0,genus_inferred,,False
Bromus sclerophyllus,0,genus_inferred,,False
Bromus confinis,0,genus_inferred,,False
Bromus densus,0,genus_inferred,,False
Bromus dolichocarpus,0,genus_inferred,,False
Bromus exaltatus,0,genus_inferred,,False
Bromus himalaicus,0,genus_inferred,,False
Bromus induratus,0,genus_inferred,,False
Bromus koeieanus,0,genus_inferred,,False
Bromus kopetdagensis,0,genus_inferred,,False
Bromus maroccanus,0,genus_inferred,,False
Bromus moellendorffianus,0,genus_inferred,,False
Bromus moesiacus,0,genus_inferred,140264.0,False
Bromus pannonicus subsp. pannonicus,0,genus_inferred,,False
Bromus pannonicus subsp. monocladus,0,genus_inferred,,False
Bromus pinetorum,0,genus_inferred,,False
Bromus plurinodis,0,genus_inferred,,False
Bromus sipyleus,0,genus_inferred,,False
Bromus tyttholepis,0,genus_inferred,,False
Bromus brachyantherus,0,genus_inferred,,False
Bromus variegatus subsp. villosulus,0,species_exact,,False
Bromus variegatus subsp. variegatus,0,genus_inferred,,False
Bromus japonicus subsp. anatolicus,0,genus_inferred,,False
Bromus japonicus subsp. japonicus,0,genus_inferred,,False
Bromus aegyptiacus,0,genus_inferred,,False
Bromus sitchensis var. sitchensis,0,genus_inferred,,False
Bromus alopecuros subsp. alopecuros,0,species_exact,,False
Bromus alopecuros subsp. caroli-henrici,0,genus_inferred,,False
Bromus araucanus,0,genus_inferred,,False
Bromus lithobius,0,genus_inferred,,False
Bromus andringitrensis,0,genus_inferred,,False
Bromus arrhenatheroides,0,genus_inferred,,False
Bromus ayacuchensis,0,genus_inferred,,False
Bromus bonariensis,0,genus_inferred,,False
Bromus borianus,0,genus_inferred,,False
Bromus pitensis,0,genus_inferred,,False
Bromus cabrerensis,0,genus_inferred,,False
Festuca caldasii,0,genus_inferred,,False
Bromus lanatus,0,genus_inferred,,False
Bromus cebadilla,0,genus_inferred,,False
Bromus ceramicus,0,genus_inferred,,False
Festuca breviglumis,0,genus_inferred,,False
Bromus chrysopogon,0,genus_inferred,,False
Bromus leptoclados,0,genus_inferred,,False
Bromus gracillimus,0,genus_inferred,,False
Bromus tunicatus,0,genus_inferred,,False
Dactylis glomerata subsp. nestorii,0,genus_inferred,,False
Dactylis glomerata subsp. woronowii,0,species_exact,,False
Dactylis glomerata subsp. judaica,0,genus_inferred,,False
Dactylis glomerata subsp. reichenbachii,0,genus_inferred,,False
Dactylis glomerata subsp. merinoana,0,genus_inferred,,False
Dactylis glomerata subsp. hyrcana,0,genus_inferred,,False
Dactylis glomerata subsp. izcoi,0,genus_inferred,,False
Dactylis glomerata subsp. santai,0,genus_inferred,,False
Dactylis glomerata subsp. stebbinsii,0,genus_inferred,,False
Dactylis glomerata subsp. mairei,0,genus_inferred,,False
Dactylis glomerata subsp. slovenica,0,genus_inferred,,False
Dactylis glomerata subsp. juncinella,0,genus_inferred,,False
Dactylis glomerata subsp. hispanica,0,species_exact,,False
Dactylis glomerata subsp. lusitanica,0,species_exact,,False
Dactylis glomerata subsp. hackelii,0,genus_inferred,,False
Dactylis glomerata subsp. oceanica,0,genus_inferred,,False
Dactylis glomerata subsp. lobata,0,species_exact,,False
Dactylis glomerata subsp. rigida,0,genus_inferred,,False
Dactylis glomerata subsp. glomerata,0,species_exact,,False
Festuca presliana,0,genus_inferred,,False
Festuca camusiana,0,genus_inferred,,False
Bromus elidis,0,genus_inferred,,False
Bromus epilis,0,genus_inferred,,False
Bromus firmior,0,genus_inferred,,False
Bromus flexuosus,0,genus_inferred,,False
Bromus formosanus,0,genus_inferred,,False
Bromus modestus,0,genus_inferred,,False
Bromus gedrosianus,0,genus_inferred,,False
Bromus pulchellus,0,genus_inferred,,False
Bromus porphyranthos,0,genus_inferred,,False
Bromus gunckelii,0,genus_inferred,,False
Bromus insignis,0,genus_inferred,,False
Festuca ligustica,0,genus_inferred,,False
Bromus macrocladus,0,genus_inferred,,False
Bromus magnus,0,genus_inferred,,False
Festuca floribunda,0,genus_inferred,,False
Bromus morrisonensis,0,genus_inferred,,False
Bromus musadoghanii,0,genus_inferred,,False
Bromus natalensis,0,genus_inferred,,False
Bromus nepalensis,0,genus_inferred,,False
Bromus nervosus,0,genus_inferred,,False
Bromus parodii,0,genus_inferred,,False
Bromus remotiflorus,0,genus_inferred,,False
Bromus pellitus,0,genus_inferred,,False
Bromus psammophilus,0,genus_inferred,,False
Bromus pseudobrachystachys,0,genus_inferred,,False
Bromus pseudoramosus,0,genus_inferred,,False
Bromus pseudosecalinus,0,genus_inferred,,False
Bromus salangensis,0,genus_inferred,,False
Bromus scopulorum,0,genus_inferred,,False
Bromus sewerzowii,0,genus_inferred,,False
Bromus sinensis,0,genus_inferred,,False
Bromus speciosus,0,genus_inferred,,False
Bromus staintonii,0,genus_inferred,,False
Bromus striatus,0,genus_inferred,140232.0,False
Bromus sundaicus,0,genus_inferred,,False
Bromus timorensis,0,genus_inferred,,False
Bromus villosissimus,0,genus_inferred,,False
Festuca casapaltensis,0,genus_inferred,,False
Bromus × bolzeanus,0,genus_inferred,,False
Bromus × brevieri,0,genus_inferred,,False
Bromus × commutatojaponicus,0,genus_inferred,,False
Bromus × eburonensis,0,genus_inferred,,False
Bromus × ferronii,0,genus_inferred,,False
Bromus × fischeri,0,genus_inferred,,False
Bromus × guetrotii,0,genus_inferred,,False
Bromus × hannoverianus,0,genus_inferred,,False
Bromus × husnotii,0,genus_inferred,,False
Bromus × laagei,0,genus_inferred,,False
Bromus × litvinovii,0,genus_inferred,,False
Bromus × robustus,0,genus_inferred,,False
Bromus × rosettiae,0,genus_inferred,,False
Bromus × segoviensis,0,genus_inferred,,False
Calamagrostis acuminata,0,genus_inferred,,False
Calamagrostis affinis,0,genus_inferred,,False
Calamagrostis intermedia,0,genus_inferred,,False
Calamagrostis obtusata,0,genus_inferred,,False
Calamagrostis ajanensis,0,genus_inferred,,False
Calamagrostis alajica,0,genus_inferred,,False
Calamagrostis turkestanica,0,genus_inferred,,False
Calamagrostis gigas,0,genus_inferred,,False
Calamagrostis altaica,0,genus_inferred,,False
Calamagrostis festucoides,0,genus_inferred,,False
Calamagrostis ampliflora,0,genus_inferred,,False
Calamagrostis angustifolia,0,genus_inferred,,False
Nassella meyeniana,0,genus_inferred,,False
Calamagrostis anthoxanthoides,0,genus_inferred,,False
Calamagrostis appressa,0,genus_inferred,,False
Calamagrostis archboldii,0,genus_inferred,,False
Calamagrostis niitakayamensis,0,genus_inferred,,False
Calamagrostis atjehensis,0,genus_inferred,,False
Deschampsia aurea,0,genus_inferred,,False
Calamagrostis australis,0,genus_inferred,,False
Calamagrostis austroscaberula,0,genus_inferred,,False
Calamagrostis autumnalis,0,genus_inferred,,False
Calamagrostis balkharica,0,genus_inferred,,False
Calamagrostis benthamiana,0,genus_inferred,,False
Calamagrostis rupestris,0,genus_inferred,,False
Calamagrostis bogotensis,0,genus_inferred,,False
Calamagrostis boliviensis,0,genus_inferred,,False
Calamagrostis borii,0,genus_inferred,,False
Calamagrostis boyacensis,0,genus_inferred,,False
Calamagrostis brachyathera,0,genus_inferred,,False
Calamagrostis brassii,0,genus_inferred,,False
Calamagrostis breviaristata,0,genus_inferred,,False
Calamagrostis brevipaleata,0,genus_inferred,,False
Calamagrostis burejensis,0,genus_inferred,,False
Calamagrostis cabrerae,0,genus_inferred,,False
Calamagrostis calderillensis,0,genus_inferred,,False
Calamagrostis heterophylla,0,genus_inferred,,False
Deschampsia hackelii,0,genus_inferred,,False
Calamagrostis carchiensis,0,genus_inferred,,False
Calamagrostis carinata,0,genus_inferred,,False
Calamagrostis caucasica,0,genus_inferred,,False
Calamagrostis cephalantha,0,genus_inferred,,False
Calamagrostis chalybaea,0,genus_inferred,,False
Calamagrostis chaseae,0,genus_inferred,,False
Calamagrostis velutina,0,genus_inferred,,False
Deschampsia chrysantha,0,genus_inferred,,False
Calamagrostis chrysophylla,0,genus_inferred,,False
Calamagrostis cleefii,0,genus_inferred,,False
Calamagrostis coahuilensis,0,genus_inferred,,False
Calamagrostis holciformis,0,genus_inferred,,False
Calamagrostis conferta,0,genus_inferred,,False
Calamagrostis cordechii,0,genus_inferred,,False
Calamagrostis setiflora,0,genus_inferred,,False
Calamagrostis crispa,0,genus_inferred,,False
Calamagrostis cryptolopha,0,genus_inferred,,False
Calamagrostis curta,0,genus_inferred,,False
Calamagrostis curtoides,0,genus_inferred,,False
Calamagrostis curvula,0,genus_inferred,,False
Calamagrostis cuzcoensis,0,genus_inferred,,False
Calamagrostis decora,0,genus_inferred,,False
Calamagrostis deschampsiiformis,0,genus_inferred,,False
Calamagrostis deserticola,0,genus_inferred,,False
Calamagrostis diemii,0,genus_inferred,,False
Calamagrostis divaricata,0,genus_inferred,,False
Calamagrostis divergens,0,genus_inferred,,False
Calamagrostis dmitrievae,0,genus_inferred,,False
Calamagrostis don-hensonii,0,genus_inferred,,False
Calamagrostis drummondii,0,genus_inferred,,False
Calamagrostis ecuadoriensis,0,genus_inferred,,False
Calamagrostis effusiflora,0,genus_inferred,,False
Calamagrostis elatior,0,genus_inferred,,False
Calamagrostis emodensis,0,genus_inferred,,False
Calamagrostis erectifolia,0,genus_inferred,,False
Calamagrostis hakonensis,0,genus_inferred,,False
Calamagrostis extremiorientalis,0,genus_inferred,,False
Calamagrostis fiebrigii,0,genus_inferred,,False
Calamagrostis flaccida,0,genus_inferred,,False
Calamagrostis tripilifera,0,genus_inferred,,False
Calamagrostis fulgida,0,genus_inferred,,False
Calamagrostis fuscata,0,genus_inferred,,False
Calamagrostis gamblei,0,genus_inferred,,False
Calamagrostis gaoligongensis,0,genus_inferred,,False
Calamagrostis macrolepis,0,genus_inferred,,False
Calamagrostis glacialis,0,genus_inferred,,False
Calamagrostis longiseta,0,genus_inferred,,False
Calamagrostis griffithii,0,genus_inferred,,False
Calamagrostis guamanensis,0,genus_inferred,,False
Calamagrostis guatemalensis,0,genus_inferred,,False
Calamagrostis hedbergii,0,genus_inferred,,False
Calamagrostis hieronymi,0,genus_inferred,,False
Calamagrostis himalaica,0,genus_inferred,,False
Deschampsia laxa,0,genus_inferred,,False
Calamagrostis imbricata,0,genus_inferred,,False
Calamagrostis inaequalis,0,genus_inferred,,False
Calamagrostis sachalinensis,0,genus_inferred,,False
Calamagrostis involuta,0,genus_inferred,,False
Calamagrostis jamesonii,0,genus_inferred,,False
Calamagrostis kalarica,0,genus_inferred,,False
Calamagrostis killipii,0,genus_inferred,,False
Calamagrostis kokonorica,0,genus_inferred,,False
Calamagrostis korotkyi,0,genus_inferred,,False
Calamagrostis korshinskyi,0,genus_inferred,,False
Calamagrostis kozhevnikovii,0,genus_inferred,,False
Calamagrostis pavlovii,0,genus_inferred,,False
Calamagrostis lahulensis,0,genus_inferred,,False
Calamagrostis lawrencei,0,genus_inferred,,False
Calamagrostis leiophylla,0,genus_inferred,,False
Calamagrostis nivicola,0,genus_inferred,,False
Calamagrostis linifolia,0,genus_inferred,,False
Calamagrostis llanganatensis,0,genus_inferred,,False
Calamagrostis macilenta,0,genus_inferred,,False
Calamagrostis macrophylla,0,genus_inferred,,False
Calamagrostis malamalensis,0,genus_inferred,,False
Calamagrostis mandoniana,0,genus_inferred,,False
Calamagrostis matsumurae,0,genus_inferred,,False
Calamagrostis mckiei,0,genus_inferred,,False
Calamagrostis valida,0,genus_inferred,,False
Calamagrostis menhoferi,0,genus_inferred,,False
Calamagrostis mesathera,0,genus_inferred,,False
Calamagrostis microseta,0,genus_inferred,,False
Calamagrostis minarovii,0,genus_inferred,,False
Calamagrostis minima,0,genus_inferred,,False
Calamagrostis minor,0,genus_inferred,,False
Calamagrostis mollis,0,genus_inferred,,False
Calamagrostis moupinensis,0,genus_inferred,,False
Calamagrostis munroi,0,genus_inferred,,False
Calamagrostis nagarum,0,genus_inferred,,False
Calamagrostis viridis,0,genus_inferred,,False
Calamagrostis ningxiaensis,0,genus_inferred,,False
Calamagrostis nitidula,0,genus_inferred,,False
Deschampsia ovata,0,genus_inferred,,False
Calamagrostis nudiflora,0,genus_inferred,,False
Calamagrostis nyingchiensis,0,genus_inferred,,False
Calamagrostis tashiroi,0,genus_inferred,,False
Calamagrostis orbignyana,0,genus_inferred,,False
Calamagrostis parviseta,0,genus_inferred,,False
Calamagrostis patagonica,0,genus_inferred,,False
Calamagrostis vicunarum,0,genus_inferred,,False
Calamagrostis pinetorum,0,genus_inferred,,False
Calamagrostis pisinna,0,genus_inferred,,False
Deschampsia podophora,0,genus_inferred,,False
Calamagrostis pringlei,0,genus_inferred,,False
Calamagrostis przevalskyi,0,genus_inferred,,False
Calamagrostis pungens,0,genus_inferred,,False
Calamagrostis pusilla,0,genus_inferred,,False
Calamagrostis ramonae,0,genus_inferred,,False
Calamagrostis rauhii,0,genus_inferred,,False
Calamagrostis reflexa,0,genus_inferred,,False
Calamagrostis reitzii,0,genus_inferred,,False
Calamagrostis rodwayi,0,genus_inferred,,False
Calamagrostis sajanensis,0,genus_inferred,,False
Calamagrostis salina,0,genus_inferred,,False
Calamagrostis scaberula,0,genus_inferred,,False
Calamagrostis scabrescens,0,genus_inferred,,False
Calamagrostis scabriflora,0,genus_inferred,,False
Calamagrostis schmidtiana,0,genus_inferred,,False
Calamagrostis sclerantha,0,genus_inferred,,False
Calamagrostis sclerophylla,0,genus_inferred,,False
Calamagrostis scotica,0,genus_inferred,,False
Calamagrostis sichotensis,0,genus_inferred,,False
Calamagrostis sichuanensis,0,genus_inferred,,False
Calamagrostis sinelatior,0,genus_inferred,,False
Calamagrostis sorengii,0,genus_inferred,,False
Calamagrostis spicigera,0,genus_inferred,,False
Calamagrostis spruceana,0,genus_inferred,,False
Calamagrostis srilankensis,0,genus_inferred,,False
Calamagrostis staintonii,0,genus_inferred,,False
Calamagrostis stenophylla,0,genus_inferred,,False
Calamagrostis steyermarkii,0,genus_inferred,,False
Calamagrostis stolizkae,0,genus_inferred,,False
Calamagrostis subacrochaeta,0,genus_inferred,,False
Calamagrostis suka,0,genus_inferred,,False
Calamagrostis tarmensis,0,genus_inferred,,False
Calamagrostis teberdensis,0,genus_inferred,,False
Calamagrostis teretifolia,0,genus_inferred,,False
Calamagrostis tianschanica,0,genus_inferred,,False
Calamagrostis tibetica,0,genus_inferred,,False
Calamagrostis trichodonta,0,genus_inferred,,False
Calamagrostis tzvelevii,0,genus_inferred,,False
Calamagrostis veresczaginii,0,genus_inferred,,False
Calamagrostis violacea,0,genus_inferred,,False
Calamagrostis vulcanica,0,genus_inferred,,False
Calamagrostis yanyuanensis,0,genus_inferred,,False
Calamagrostis zejensis,0,genus_inferred,,False
Calamagrostis × hartmaniana,0,genus_inferred,,False
Calamagrostis × amgunensis,0,genus_inferred,,False
Calamagrostis × andrejewii,0,genus_inferred,,False
Calamagrostis × badzhalensis,0,genus_inferred,,False
Calamagrostis × bihariensis,0,genus_inferred,,False
Calamagrostis × gracilescens,0,genus_inferred,,False
Calamagrostis × czerepanovii,0,genus_inferred,,False
Calamagrostis × filipes,0,genus_inferred,,False
Calamagrostis × haussknechtiana,0,genus_inferred,,False
Calamagrostis × zerninensis,0,genus_inferred,,False
Calamagrostis × indagata,0,genus_inferred,,False
Calamagrostis × kolymaensis,0,genus_inferred,,False
Calamagrostis × kotulae,0,genus_inferred,,False
Calamagrostis × kuznetzovii,0,genus_inferred,,False
Calamagrostis × rigens,0,genus_inferred,,False
Calamagrostis × vassiljevii,0,genus_inferred,,False
Calamagrostis × paradoxa,0,genus_inferred,,False
Calamagrostis × ponojensis,0,genus_inferred,,False
Calamagrostis × prahliana,0,genus_inferred,,False
Calamagrostis × pseudodeschampsioides,0,genus_inferred,,False
Calamagrostis × subchalybaea,0,genus_inferred,,False
Calamagrostis × subepigeios,0,genus_inferred,,False
Calamagrostis × submonticola,0,genus_inferred,,False
Calamagrostis × subneglecta,0,genus_inferred,,False
Calamagrostis × tatianae,0,genus_inferred,,False
Calamagrostis × torgesiana,0,genus_inferred,,False
Calamagrostis × uralensis,0,genus_inferred,,False
Calamagrostis × ussuriensis,0,genus_inferred,,False
Calamagrostis × wirtgeniana,0,genus_inferred,,False
Eragrostis rufescens,0,genus_inferred,,False
Eragrostis sabulosa,0,genus_inferred,,False
Setaria vatkeana,0,genus_inferred,,False
Nassella chilensis var. juncea,0,genus_inferred,,False
Nassella chilensis var. chilensis,0,genus_inferred,,False
Deschampsia chapmanii,0,genus_inferred,,False
Poa perligulata,0,genus_inferred,,False
Puccinellia frigida,0,genus_inferred,,False
Poa glauca subsp. altaica,0,genus_inferred,,False
Poa glauca subsp. rupicola,0,genus_inferred,,False
Poa glauca subsp. glauca,0,species_exact,,False
Muhlenbergia atacamensis,0,genus_inferred,,False
Muhlenbergia decumbens,0,genus_inferred,,False
Muhlenbergia ligulata,0,genus_inferred,,False
Muhlenbergia subbiflora,0,genus_inferred,,False
Setaria apiculata,0,genus_inferred,,False
